"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007059","chromosome segregation","118/2806","434/18860",0.271889400921659,1.82745335045705,7.29095444045557,1.49620356582033e-11,5.59613723920131e-08,5.05150242779995e-08,"ABRAXAS1/ACTB/AKAP8/ANAPC1/ANAPC11/APC/ARHGEF10/ARID1B/ATM/BAG6/BCCIP/BCL7A/BUB3/CCDC86/CCNB1/CCNE2/CCSAP/CDC42/CDC6/CDK1/CDT1/CENPF/CENPN/CENPO/CEP192/CEP63/CHFR/CHMP2B/CHMP5/CHMP7/CSNK2A2/CUL3/DDX3X/DPF2/DYNC1H1/EHMT2/EML4/ERCC2/FBXO30/FLNA/GEN1/GPSM2/GTF2B/HASPIN/HECW2/HNRNPU/HORMAD1/KASH5/KIF11/KIF2A/KLHL22/KNL1/M1AP/MAD1L1/MAEL/MAJIN/MAPRE2/MAPRE3/MCMDC2/MIS12/MKI67/MLH1/MLH3/MMS19/MSH4/MSH5/MYBL2/NCAPD3/NCAPH/NDC1/NDEL1/NEK6/NSMCE2/NTMT1/NUMA1/NUP62/PLSCR1/PPP2R2D/PRC1/PRDM9/RAD18/RAN/RCC1/RHOA/RNF4/SEH1L/SIRT7/SKA1/SMARCA4/SMARCA5/SMARCB1/SMARCC1/SMARCD3/SMC4/SMC5/SMC6/SPATA22/SPDL1/SPICE1/SPO11/SRPK1/STAG2/STAG3/SYCP2/TENT4A/TLK1/TOP1/TUBB/TUBG1/TUBG2/TUBGCP3/TUBGCP4/TUBGCP5/TUBGCP6/UBE2I/UHRF1/WASHC5/ZCWPW1",118
"GO:0006302","double-strand break repair","97/2806","334/18860",0.290419161676647,1.95199764405615,7.33888042176891,1.84325996021124e-11,5.59613723920131e-08,5.05150242779995e-08,"ABRAXAS1/ACTB/AP5S1/APLF/ARID1B/ATM/BABAM2/BCL7A/BRME1/CDC45/CDC7/CSNK2A2/DDX11/DEK/DNA2/DPF2/DYRK1A/EPC1/EPC2/ERCC4/ERCC6/FAN1/FIGNL1/FUS/GEN1/H2AX/HMGA2/HSF1/HSF2BP/HTATSF1/INTS3/KASH5/KDM2A/LIG3/LIG4/MAGEF1/MAJIN/MBTD1/MCM2/MCM3/MCM4/MCMDC2/MLH1/MMS22L/MORF4L1/MRGBP/MRNIP/NABP2/NHEJ1/NSMCE2/OGG1/PARP2/PARP3/PIAS1/PIAS4/PML/POGZ/POLA1/PPP4R2/PPP5C/PRDM9/PRKDC/RAD51AP1/RBBP8/RECQL4/REV3L/RMI1/RNF126/RPA1/RTEL1/RUVBL1/SAMHD1/SENP3/SETMAR/SETX/SFR1/SHLD2/SMARCA4/SMARCB1/SMARCC1/SMARCD3/SMC5/SMC6/SMCHD1/SPIRE2/SPO11/TDP1/TDP2/TENT4A/TIMELESS/TWIST1/UBQLN4/UHRF1/XRCC2/YEATS4/YY1/ZCWPW1",97
"GO:0044772","mitotic cell cycle phase transition","118/2806","461/18860",0.255965292841649,1.72042246008321,6.54714759203943,8.75475422261741e-10,1.77196225465776e-06,1.59950895569014e-06,"ABRAXAS1/ACTB/ACVR1B/AKT1/ANAPC1/ANAPC11/ANLN/APC/ARID1B/ATM/BABAM2/BCL7A/BID/BRD4/BRSK1/BUB3/CACNB4/CALM3/CCNB1/CCND1/CCND3/CCNE2/CCNF/CCNH/CCNI/CCNJL/CDC14A/CDC14B/CDC25B/CDC25C/CDC34/CDC6/CDC7/CDC73/CDK1/CDK10/CDK2AP2/CDKN2A/CDKN2C/CENPF/CHFR/CHMP7/CKS2/CPSF3/CUL2/CUL3/DACT1/DDX3X/DNM2/DPF2/DTL/E2F1/E2F7/EIF4EBP1/EPS8/ERCC2/FBXL15/FBXO7/FHL1/FOXN3/FOXO4/FZR1/GEN1/HASPIN/HECW2/ID2/INHBA/INTS3/KDM8/KHDRBS1/KLF4/KLHL22/KNL1/MAD1L1/MARK3/MEPCE/MRNIP/MYB/NABP2/NAE1/NEK6/NFIB/NSMCE2/PABIR1/PIAS1/PKD2/PLK3/PPM1D/PPME1/PPP2R2D/PPP6C/PRKDC/PRMT2/RBBP8/RBL2/RBX1/RCC1/SENP2/SKA1/SMARCA4/SMARCB1/SMARCC1/SMARCD3/SMC5/SPAST/SPDL1/TAOK1/TAOK2/TCF3/TFDP1/TMEM14B/TMOD3/TPRA1/TRIM39/UBE2E2/USP38/WAC/ZFYVE19",118
"GO:0000280","nuclear division","116/2806","453/18860",0.2560706401766,1.72113053233453,6.49505769027807,1.18507934877363e-09,1.79895045143837e-06,1.62387057080639e-06,"ABRAXAS1/AKAP8/ANAPC11/ANLN/APC/ARHGEF10/ATM/BAG6/BCCIP/BMP7/BRME1/BROX/BUB3/CCDC86/CCNB1/CCNE2/CCSAP/CDC14A/CDC14B/CDC25B/CDC25C/CDC42/CDK1/CDT1/CENPF/CEP192/CHFR/CHMP2B/CHMP5/CHMP7/CKS2/CUL3/DAPK3/DMRT1/EHMT2/EML4/EPS8/ERCC4/FANCA/FBXW5/FIGNL1/FLNA/FZR1/GEN1/HASPIN/HFM1/HNRNPU/HORMAD1/HSF1/HSF2BP/ING2/KASH5/KIF11/KIF2A/KLHL22/KNL1/L3MBTL1/LIF/M1AP/MAD1L1/MAEL/MAJIN/MCMDC2/MEI1/MEIOSIN/MIS12/MKI67/MLH1/MLH3/MOV10L1/MSH4/MSH5/MYBL2/NCAPD3/NCAPH/NDC1/NDEL1/NFIB/NSMCE2/NUMA1/NUP62/PPP2R2D/PRC1/PRDM9/PSMA8/RAD51AP1/RAN/RANBP1/RCC1/RHOA/RMI1/SEH1L/SIRT7/SKA1/SLC25A31/SMARCA5/SMC4/SPAST/SPATA22/SPDL1/SPICE1/SPIRE2/SPO11/STAG2/STAG3/SYCP2/TENT4A/TOP6BL/TUBG1/TUBG2/UBB/UBE2I/UHRF1/WASHC5/WNT4/ZCWPW1",116
"GO:0098813","nuclear chromosome segregation","87/2806","323/18860",0.269349845201238,1.81038420545095,6.1416355071525,1.13842163210236e-08,1.3824992300251e-05,1.2479497764962e-05,"ABRAXAS1/ACTB/AKAP8/ANAPC1/ANAPC11/APC/ARHGEF10/ARID1B/ATM/BAG6/BCCIP/BCL7A/BUB3/CCNB1/CCNE2/CCSAP/CDC42/CDC6/CDK1/CDT1/CENPF/CEP192/CHFR/CHMP2B/CHMP5/CHMP7/CUL3/DPF2/DYNC1H1/EHMT2/EML4/FLNA/GEN1/HASPIN/HECW2/HNRNPU/HORMAD1/KASH5/KIF11/KIF2A/KLHL22/KNL1/M1AP/MAD1L1/MAEL/MAJIN/MCMDC2/MIS12/MLH1/MLH3/MSH4/MSH5/MYBL2/NCAPD3/NCAPH/NDC1/NEK6/NSMCE2/NUMA1/NUP62/PRC1/PRDM9/RAN/RCC1/RHOA/SEH1L/SIRT7/SKA1/SMARCA4/SMARCA5/SMARCB1/SMARCC1/SMARCD3/SMC4/SPATA22/SPDL1/SPICE1/SPO11/STAG2/STAG3/SYCP2/TENT4A/TUBG1/TUBG2/UHRF1/WASHC5/ZCWPW1",87
"GO:0000724","double-strand break repair via homologous recombination","58/2806","195/18860",0.297435897435897,1.99915931063472,5.8634008079357,8.13839273498905e-08,7.47867245478468e-05,6.7508230136717e-05,"ACTB/AP5S1/ATM/CDC45/CDC7/DYRK1A/EPC1/EPC2/ERCC4/ERCC6/FAN1/FIGNL1/FUS/GEN1/H2AX/HTATSF1/INTS3/KASH5/LIG3/MAGEF1/MBTD1/MCM2/MCM3/MCM4/MCMDC2/MMS22L/MORF4L1/MRGBP/MRNIP/NABP2/NSMCE2/PIAS1/PIAS4/POGZ/PPP4R2/PRKDC/RAD51AP1/RBBP8/RECQL4/REV3L/RMI1/RNF126/RPA1/RTEL1/RUVBL1/SAMHD1/SENP3/SFR1/SHLD2/SMC5/SMC6/SMCHD1/TIMELESS/UBQLN4/UHRF1/XRCC2/YEATS4/YY1",58
"GO:0051052","regulation of DNA metabolic process","118/2806","497/18860",0.237424547283702,1.59580433420193,5.6275786031854,8.62165796829591e-08,7.47867245478468e-05,6.7508230136717e-05,"ABRAXAS1/ACD/ACTB/AKT1/APLF/ARID1B/ATM/ATXN7L3/BABAM2/BCL7A/CAMSAP3/CCT5/CDC6/CDC7/CDK1/CDT1/CHRAC1/CHTF18/DDX11/DEK/DFFB/DHX9/DKC1/DNA2/DPF2/DYNLL1/E2F7/EHMT2/ENDOG/EPC1/EPC2/ERCC2/ERCC4/ERCC6/ESCO1/EXOSC6/FIGNL1/FUS/GMNN/H1-5/H2AX/HMGA2/HNRNPA1/HNRNPU/HSF1/ING5/INO80C/INO80E/KAT7/KCTD13/KLF4/LIG3/MAGEF1/MAP2K7/MBTD1/MCM2/MCM3/MCM4/MLH1/MORF4L1/MRGBP/MRNIP/NABP2/NAF1/NAT10/NSMCE2/OGG1/PARN/PARP3/PAXIP1/PIAS4/PKIB/PML/POLH/PPP4R2/PRDM9/PRKDC/PTGES3/PTK6/RAD51AP1/RFC3/RNF126/RTEL1/RUVBL1/SENP2/SENP3/SETMAR/SHLD2/SIRT7/SMARCA4/SMARCA5/SMARCB1/SMARCC1/SMARCD3/SMC5/SMC6/SMCHD1/SPIRE2/SUPT7L/SUV39H1/TADA2B/TAF5L/TAF6/TFDP1/TFRC/TIGAR/TIMELESS/TNKS2/TRIM28/TWIST1/UBQLN4/UPF1/USP1/WRNIP1/YEATS4/YLPM1/YY1/ZCWPW1",118
"GO:0000725","recombinational repair","59/2806","201/18860",0.293532338308458,1.97292227387652,5.79753697062782,1.05506826748685e-07,7.98341248725926e-05,7.206440056369e-05,"ACTB/AP5S1/ATM/CDC45/CDC7/CTBP1-DT/DYRK1A/EPC1/EPC2/ERCC4/ERCC6/FAN1/FIGNL1/FUS/GEN1/H2AX/HTATSF1/INTS3/KASH5/LIG3/MAGEF1/MBTD1/MCM2/MCM3/MCM4/MCMDC2/MMS22L/MORF4L1/MRGBP/MRNIP/NABP2/NSMCE2/PIAS1/PIAS4/POGZ/PPP4R2/PRKDC/RAD51AP1/RBBP8/RECQL4/REV3L/RMI1/RNF126/RPA1/RTEL1/RUVBL1/SAMHD1/SENP3/SFR1/SHLD2/SMC5/SMC6/SMCHD1/TIMELESS/UBQLN4/UHRF1/XRCC2/YEATS4/YY1",59
"GO:1901987","regulation of cell cycle phase transition","112/2806","468/18860",0.239316239316239,1.60851898556817,5.5730650760518,1.18331212755819e-07,7.98341248725926e-05,7.206440056369e-05,"ABRAXAS1/ACTB/AKT1/ANAPC11/ANLN/APBB2/APC/ARID1B/ATM/BABAM2/BCL7A/BID/BRD4/BRSK1/BUB3/CACNB4/CAMSAP3/CCNB1/CCND1/CCND3/CCNE2/CCNH/CDC14A/CDC14B/CDC25B/CDC25C/CDC45/CDC5L/CDC6/CDC7/CDC73/CDK1/CDK10/CDK16/CDK17/CDK2AP2/CDKN2A/CDKN2C/CDT1/CENPF/CEP63/CHFR/CLOCK/CPSF3/CUL3/DACT1/DDRGK1/DDX3X/DNA2/DPF2/DTL/E2F1/E2F7/ERCC2/ERCC6/FBXO7/FHL1/FOXN3/FOXO4/FZR1/GEN1/H2AX/HASPIN/HECW2/HORMAD1/ID2/INHBA/INTS3/INTS7/KLF4/KLHL22/KNL1/MAD1L1/MARK3/MEPCE/MRNIP/NABP2/NAE1/NEK6/NPM1/NSMCE2/PABIR1/PAXIP1/PKD2/PLK3/PRKDC/PRMT2/RAD9A/RASSF1/RBBP8/RBL2/SENP2/SETMAR/SKA1/SMARCA4/SMARCB1/SMARCC1/SMARCD3/SPDL1/TAOK1/TAOK2/TCF3/TELO2/TFDP1/TIMELESS/TMEM14B/TMOD3/TPRA1/TRIM39/UBE2E2/WAC/ZFYVE19",112
"GO:1901990","regulation of mitotic cell cycle phase transition","90/2806","357/18860",0.252100840336134,1.69444827111172,5.53814687048064,1.81073123715786e-07,0.000107757617610108,9.72702855030568e-05,"ABRAXAS1/ACTB/AKT1/ANAPC11/ANLN/APC/ARID1B/ATM/BABAM2/BCL7A/BID/BRD4/BRSK1/BUB3/CACNB4/CCNB1/CCND1/CCND3/CCNE2/CCNH/CDC14A/CDC14B/CDC25B/CDC25C/CDC6/CDC7/CDC73/CDK1/CDK10/CDK2AP2/CDKN2A/CDKN2C/CENPF/CHFR/CPSF3/CUL3/DACT1/DDX3X/DPF2/DTL/E2F1/E2F7/ERCC2/FBXO7/FHL1/FOXN3/FOXO4/FZR1/GEN1/HASPIN/HECW2/ID2/INHBA/INTS3/KLF4/KLHL22/KNL1/MAD1L1/MARK3/MEPCE/MRNIP/NABP2/NAE1/NEK6/NSMCE2/PABIR1/PKD2/PLK3/PRKDC/PRMT2/RBBP8/RBL2/SENP2/SKA1/SMARCA4/SMARCB1/SMARCC1/SMARCD3/SPDL1/TAOK1/TAOK2/TCF3/TFDP1/TMEM14B/TMOD3/TPRA1/TRIM39/UBE2E2/WAC/ZFYVE19",90
"GO:0007051","spindle organization","60/2806","209/18860",0.287081339712919,1.92956310298847,5.64953226516892,1.95213075380631e-07,0.000107757617610108,9.72702855030568e-05,"ABRAXAS1/AFG2B/ARHGEF10/BCCIP/CCNB1/CCSAP/CEP120/CEP192/CEP63/CEP72/CHD3/CHMP2B/CHMP5/CHMP7/DCTN1/DYNC1H1/EFHC1/EML1/FLNA/FSD1/GNAI1/GPSM2/GTF2B/HNRNPU/INTS13/KASH5/KIF11/KIF2A/MAPRE2/MAPRE3/MLH1/MYBL2/NEK6/NTMT1/NUMA1/NUP62/PARP3/PCNT/PLK3/PRC1/PTPA/RAE1/RAN/RCC1/RHOA/RNF4/SKA1/SPAST/SPICE1/STAG2/TACC1/TUBB/TUBG1/TUBG2/TUBGCP3/TUBGCP4/TUBGCP5/TUBGCP6/UHRF1/WASHC5",60
"GO:0051054","positive regulation of DNA metabolic process","75/2806","283/18860",0.265017667844523,1.78126629206974,5.53625452761674,2.31538050270042e-07,0.000117158253436641,0.000105756019978606,"ABRAXAS1/ACD/ACTB/AKT1/ARID1B/ATM/BABAM2/BCL7A/CCT5/CDC7/CDK1/CDT1/CHTF18/DDX11/DHX9/DKC1/DNA2/DPF2/E2F7/ENDOG/EPC1/EPC2/ERCC2/ERCC6/EXOSC6/FUS/H2AX/HNRNPA1/HSF1/INO80C/INO80E/KAT7/KCTD13/KLF4/MAP2K7/MBTD1/MLH1/MORF4L1/MRGBP/MRNIP/NABP2/NAF1/PARN/PARP3/PAXIP1/PIAS4/PKIB/PML/PRDM9/PRKDC/PTGES3/PTK6/RAD51AP1/RFC3/RNF126/RTEL1/RUVBL1/SETMAR/SHLD2/SMARCA4/SMARCA5/SMARCB1/SMARCC1/SMARCD3/SMCHD1/SPIRE2/TFRC/TIGAR/TIMELESS/TNKS2/TRIM28/USP1/YEATS4/YY1/ZCWPW1",75
"GO:0006310","DNA recombination","89/2806","358/18860",0.248603351955307,1.67094056232256,5.35830903680536,4.08694565702466e-07,0.000186816376347585,0.000168634781159745,"ACTB/AP5S1/APEX2/APLF/ATM/BRME1/CDC45/CDC7/CTBP1-DT/DYRK1A/ENDOG/EPC1/EPC2/ERCC2/ERCC4/ERCC6/EXOSC6/FAN1/FIGNL1/FUS/GEN1/H1-5/H2AX/HFM1/HSF2BP/HTATSF1/INO80C/INO80E/INTS3/KASH5/LIG3/LIG4/MAGEF1/MAJIN/MBTD1/MCM2/MCM3/MCM4/MCMDC2/MLH1/MLH3/MMS22L/MORF4L1/MRGBP/MRNIP/MSH4/MSH5/NABP2/NFKBIZ/NHEJ1/NSMCE2/PARP3/PAXIP1/PGBD5/PIAS1/PIAS4/POGZ/PPP4R2/PRDM9/PRKDC/RAD51AP1/RBBP8/RECQL4/REV3L/RMI1/RNF126/RPA1/RTEL1/RUVBL1/SAMHD1/SANBR/SENP3/SETX/SFR1/SHLD2/SMC5/SMC6/SMCHD1/SPO11/TCF3/TFRC/TIMELESS/TOP6BL/UBQLN4/UHRF1/XRCC2/YEATS4/YY1/ZCWPW1",89
"GO:0008380","RNA splicing","114/2806","490/18860",0.23265306122449,1.56373369019739,5.28602224358661,4.30736045597198e-07,0.000186816376347585,0.000168634781159745,"ACIN1/AKAP17A/ARMC7/ATXN7L3/CDC5L/CIRBP/CLASRP/COIL/CRIPT/DAZAP1/DCPS/DDX39A/DDX39B/DDX42/DHX8/DHX9/DNAJC17/DYRK1A/ERN1/ESRP2/FAM98A/FMR1/FUS/GEMIN2/GEMIN4/HNRNPA1/HNRNPA3/HNRNPF/HNRNPH1/HNRNPH2/HNRNPH3/HNRNPL/HNRNPM/HNRNPR/HNRNPU/HNRNPUL2/HTATSF1/ILF3/IWS1/KHDRBS1/KHDRBS3/KHSRP/LARP7/LSM2/LSM8/LUC7L/MBNL1/MPHOSPH10/NCL/NPM1/PABPC1/PAXBP1/PDCD7/PPP4R2/PRPF40A/PRPF6/PRPF8/PTBP1/PTBP2/PUS7/QKI/RBFOX1/RBM14/RBM17/RBM42/RBMX/RBMX2/RRP1B/SAP18/SART1/SCAF1/SETX/SF1/SF3A2/SNRNP25/SNRNP70/SNRPD2/SNRPN/SREK1/SRPK1/SRPK2/SRRM2/SRSF10/SRSF4/SRSF5/SRSF6/STRAP/SUGP2/SUPT7L/SYNCRIP/TADA2B/TAF12-DT/TAF5L/THOC6/TMBIM6/TRA2A/TSEN15/TSEN2/TSEN34/TSEN54/TSSC4/TXNL4B/U2AF2/UBL5/UPF1/USP39/USP49/YBX1/YJU2B/YTHDC1/ZC3H14/ZMAT2/ZNF638/ZRSR2",114
"GO:0000075","cell cycle checkpoint signaling","54/2806","187/18860",0.288770053475936,1.94091347418252,5.40598674806544,6.37330796104449e-07,0.000257991506263081,0.000232882909144973,"ABRAXAS1/APC/ATM/BABAM2/BRD4/BRSK1/BUB3/CAMSAP3/CCNB1/CCND1/CDC14B/CDC45/CDC5L/CDC6/CDK1/CDT1/CENPF/CEP63/CHFR/CLOCK/DNA2/DTL/E2F1/ERCC6/FOXN3/FOXO4/FZR1/GEN1/H2AX/HASPIN/HORMAD1/INTS3/INTS7/KLHL22/KNL1/MAD1L1/MRNIP/NABP2/NAE1/PABIR1/PLK3/PRKDC/RAD9A/RBBP8/SETMAR/SKA1/SPDL1/TAOK1/TAOK2/TELO2/TIMELESS/TRIM39/WAC/ZFYVE19",54
"GO:0045786","negative regulation of cell cycle","96/2806","399/18860",0.240601503759398,1.61715764821891,5.20914547884332,7.21885607299846e-07,0.000273955587970292,0.000247293312974362,"ABRAXAS1/APBB2/APC/ATM/BABAM2/BMP2/BMP7/BRD4/BRSK1/BUB3/CACNB4/CAMSAP3/CCNB1/CCND1/CCNF/CDC14B/CDC45/CDC5L/CDC6/CDC73/CDK1/CDK2AP2/CDKN2A/CDT1/CEBPA/CENPF/CEP63/CHFR/CLOCK/DACT1/DMRT1/DNA2/DTL/E2F1/E2F7/ERCC6/FBXO7/FHL1/FOXC1/FOXN3/FOXO4/FZD3/FZR1/GEN1/GMNN/H2AX/HASPIN/HORMAD1/HOXD10/HPGD/INHBA/INTS3/INTS7/IPO5/KLF4/KLHL22/KNL1/LIF/MAD1L1/MDM1/MRNIP/NABP2/NAE1/NPM1/NUBP1/NUPR2/PABIR1/PKD2/PLK3/PML/PRKDC/PRMT2/RAD9A/RBBP8/RBL2/RBM14/RNF167/RUNX3/SETMAR/SKA1/SMARCA5/SPDL1/SUV39H1/TAF6/TAOK1/TAOK2/TELO2/THAP5/TIMELESS/TP53I13/TPRA1/TRIM37/TRIM39/WAC/ZFYVE19/ZNHIT1",96
"GO:0000819","sister chromatid segregation","63/2806","233/18860",0.270386266094421,1.81735031309365,5.24839207247105,9.91985458772015e-07,0.00035431386503904,0.000319830853487671,"ABRAXAS1/ACTB/AKAP8/ANAPC1/ANAPC11/APC/ARHGEF10/ARID1B/ATM/BCCIP/BCL7A/BUB3/CCNB1/CCSAP/CDC6/CDK1/CDT1/CENPF/CEP192/CHFR/CHMP2B/CHMP5/CHMP7/CUL3/DPF2/EML4/FLNA/GEN1/HASPIN/HECW2/HNRNPU/KIF11/KIF2A/KLHL22/KNL1/MAD1L1/MIS12/MYBL2/NCAPD3/NCAPH/NEK6/NSMCE2/NUMA1/NUP62/PRC1/RAN/RCC1/RHOA/SEH1L/SKA1/SMARCA4/SMARCA5/SMARCB1/SMARCC1/SMARCD3/SMC4/SPDL1/SPICE1/STAG2/TENT4A/TUBG1/TUBG2/UHRF1",63
"GO:0033044","regulation of chromosome organization","65/2806","244/18860",0.266393442622951,1.79051330287557,5.19603951337488,1.18469755206934e-06,0.00039963797423139,0.000360743868633044,"ACD/ACTB/ANAPC1/ANAPC11/APC/ARID1B/ATM/BCL7A/BUB3/CCNB1/CCT5/CDC6/CDK1/CENPF/CHFR/CUL3/DDX11/DKC1/DPF2/ERCC4/GEN1/HASPIN/HECW2/HNRNPA1/HNRNPU/INO80C/INO80E/KLF4/KLHL22/KNL1/LIG4/MAD1L1/MAP2K7/MAPT/NABP2/NAF1/NAT10/NCAPD3/NCAPH/NEK6/NSMCE2/NUMA1/PARN/PARP3/PKIB/PML/PTGES3/RNF4/RTEL1/RUVBL1/SETMAR/SKA1/SMARCA4/SMARCA5/SMARCB1/SMARCC1/SMARCD3/SMC4/SMC5/SMC6/SPDL1/TNKS2/UPF1/YLPM1/YY1",65
"GO:0018193","peptidyl-amino acid modification","96/2806","404/18860",0.237623762376238,1.59714332088947,5.07238261187812,1.30106720149526e-06,0.000415793686709434,0.000375327253085088,"ABI2/ACVR1B/AKT1/ANTKMT/ARAF/ARL2BP/ATM/BAG6/BRAF/BRSK1/CDK1/CDK10/CDK5R1/CDKN2A/CEP41/CLIP3/CNOT9/DDR1/DIP2A/DYRK1A/EEF1AKMT1/EFEMP1/EGLN2/EGR1/EHMT1/EHMT2/EPHB2/ERCC6/ERRFI1/ESCO1/FLT4/GADD45A/GOLGA7/HINT1/IGF1R/JAK2/JAK3/KAT7/KIT/LIF/LIPT2/LOXL3/MORC3/NEK6/NMT2/NNAT/NOS2/NRG1/NSMCE2/NTMT1/P4HB/PARD3/PDCL3/PFN2/PIAS1/PIAS4/PLOD3/PML/PPIA/PRKCE/PRKDC/PRKX/PTK2/PTK6/PTPN2/QPCTL/RANBP2/RASSF2/RELA/RIPK2/SAE1/SENP2/SENP3/SETD3/SETD6/SIRT5/SMC5/SMC6/SNX6/SOCS4/SRCIN1/SRPK2/TBK1/TNK2/TOP1/TPST2/TRIM27/TRIM28/TTLL4/UBA2/UBE2I/UBE2K/UHRF2/VKORC1L1/WNK3/ZDHHC14",96
"GO:0000375","RNA splicing, via transesterification reactions","85/2806","348/18860",0.244252873563218,1.64169964198229,5.05133629050869,1.60522369225534e-06,0.00048734591296872,0.00043991577713545,"ACIN1/CDC5L/CIRBP/COIL/DAZAP1/DCPS/DDX39A/DDX39B/DDX42/DHX8/DHX9/DNAJC17/DYRK1A/ESRP2/FMR1/GEMIN2/GEMIN4/HNRNPA1/HNRNPA3/HNRNPF/HNRNPH1/HNRNPH3/HNRNPL/HNRNPM/HNRNPR/HNRNPU/HNRNPUL2/HTATSF1/ILF3/KHDRBS1/KHDRBS3/KHSRP/LARP7/LSM2/LSM8/LUC7L/MPHOSPH10/NCL/NPM1/PABPC1/PAXBP1/PRPF40A/PRPF6/PRPF8/PTBP1/PTBP2/QKI/RBFOX1/RBM14/RBM17/RBM42/RBMX/RBMX2/SAP18/SART1/SETX/SF1/SF3A2/SNRNP25/SNRNP70/SNRPD2/SNRPN/SRPK1/SRPK2/SRRM2/SRSF10/SRSF4/SRSF5/SRSF6/STRAP/SYNCRIP/TAF12-DT/TRA2A/TSSC4/TXNL4B/U2AF2/UBL5/UPF1/USP39/USP49/YJU2B/YTHDC1/ZC3H14/ZMAT2/ZRSR2",85
"GO:0010948","negative regulation of cell cycle process","79/2806","318/18860",0.248427672955975,1.66975976904836,5.03576972819267,1.84636541205459e-06,0.000533863370571213,0.000481906000028484,"ABRAXAS1/APBB2/APC/ATM/BABAM2/BMP7/BRD4/BRSK1/BUB3/CACNB4/CAMSAP3/CCNB1/CCND1/CCNF/CDC14B/CDC45/CDC5L/CDC6/CDC73/CDK1/CDK2AP2/CDT1/CENPF/CEP63/CHFR/CLOCK/DACT1/DMRT1/DNA2/DTL/E2F1/E2F7/ERCC6/FBXO7/FHL1/FOXN3/FOXO4/FZR1/GEN1/H2AX/HASPIN/HORMAD1/INHBA/INTS3/INTS7/KLF4/KLHL22/KNL1/LIF/MAD1L1/MDM1/MRNIP/NABP2/NAE1/NPM1/NUBP1/PABIR1/PKD2/PLK3/PRKDC/PRMT2/RAD9A/RBBP8/RBL2/RBM14/SETMAR/SKA1/SMARCA5/SPDL1/TAOK1/TAOK2/TELO2/TIMELESS/TPRA1/TRIM37/TRIM39/WAC/ZFYVE19/ZNHIT1",79
"GO:0007052","mitotic spindle organization","42/2806","137/18860",0.306569343065693,2.0605480435563,5.20852132181553,2.01200837543784e-06,0.000555314311620845,0.000501269263679658,"ABRAXAS1/AFG2B/ARHGEF10/BCCIP/CCNB1/CCSAP/CEP192/CHMP2B/CHMP5/CHMP7/DCTN1/DYNC1H1/EFHC1/EML1/FLNA/FSD1/GNAI1/GPSM2/HNRNPU/INTS13/KIF11/KIF2A/MYBL2/NEK6/NUMA1/NUP62/PARP3/PCNT/PLK3/PRC1/PTPA/RAE1/RAN/RCC1/RHOA/SPAST/SPICE1/STAG2/TACC1/TUBG1/TUBG2/UHRF1",42
"GO:0140694","membraneless organelle assembly","103/2806","446/18860",0.230941704035874,1.55223112548702,4.93430255463296,2.18873130891327e-06,0.000577825065553103,0.000521589195675579,"ABRAXAS1/ACTG1/AGO2/AKAP13/ALKBH5/ANLN/ARHGEF10/ARHGEF5/ATXN2/ATXN2L/BCCIP/BOP1/C2CD3/CAPRIN1/CCSAP/CDS2/CENPA/CENPF/CEP120/CEP192/CEP295/CEP44/CEP63/CEP72/CHMP2B/CHMP5/CHMP7/CIRBP/CNOT6L/CNTROB/DAZAP2/DDX3X/DEUP1/DHX37/DYNC1H1/EIF2A/EIF2S1/EIF4ENIF1/EIF5B/FASTKD2/FLNA/FMR1/FUS/GPSM2/GTF2B/HNRNPU/HSF1/KASH5/KIF11/KIF2A/LIAT1/LSM14B/MAPRE2/MAPRE3/MAPT/MDM1/MEF2A/MIS12/MLH1/MTG1/MYBL2/MYH10/NEK6/NPM1/NUMA1/NUP62/PAN2/PAN3/PLA2G4C/PLEC/PLK4/PLS1/POGZ/PRC1/PRKDC/PSPC1/PWP2/QKI/RBM14/RCC1/RCC1L/RHOA/RNF4/RPL5/RPS15/RPSA2/SIX4/SKA1/SMAD4/SPICE1/STAG2/TMOD3/TRIM37/TUBB/TUBGCP3/TUBGCP4/TUBGCP5/TUBGCP6/UHRF1/USP10/WASHC5/WNK3/YTHDF2",103
"GO:0051983","regulation of chromosome segregation","41/2806","134/18860",0.305970149253731,2.05652067531196,5.13120569061369,2.79989681853045e-06,0.000708373895088204,0.000639432576056493,"ACTB/ANAPC1/ANAPC11/APC/ARID1B/ATM/BCL7A/BUB3/CCNB1/CDC6/CDK1/CENPF/CHFR/CSNK2A2/CUL3/DPF2/GEN1/HASPIN/HECW2/HNRNPU/HORMAD1/KLHL22/KNL1/MAD1L1/NCAPD3/NCAPH/NEK6/NSMCE2/NUMA1/PLSCR1/PPP2R2D/RAD18/SKA1/SMARCA4/SMARCB1/SMARCC1/SMARCD3/SMC4/SMC5/SMC6/SPDL1",41
